"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000006837",36.3583612373926,0.361953664761235,0.373786843183616,0.968342442656368,0.332873374565108,0.501099626128899
"ENSG00000007001",0.102493832472423,0,5.26764854491342,0,1,NA
"ENSG00000007038",1.32225690543626,-4.18310737212714,2.01676061092296,-2.07417149535302,0.0380633865164063,NA
"ENSG00000007047",720.758957108383,0.148709704388337,0.157004575499845,0.947167965741763,0.34355319610662,0.512213562762666
"ENSG00000007062",2.56348203463897,0.152551755940097,1.18928660458298,0.128271650712478,0.897933999201607,0.953030488234062
"ENSG00000007080",2391.76604711944,0.229388379975213,0.0873758058111487,2.62530774790227,0.00865706820827349,0.026058607324541
"ENSG00000007129",0.206446565612253,1.15654070684057,5.26764854490488,0.219555404462059,0.82621742597373,NA
"ENSG00000007168",6957.95540547255,0.0721002063802715,0.0463950503460051,1.5540495342189,0.120172601558194,0.233299529043398
"ENSG00000007171",45.8936170029981,0.460384764705023,0.428355111060185,1.07477359979566,0.282476102880951,0.446342558116796
"ENSG00000007174",1.16190431113588,-1.06173695217005,1.7767681634097,-0.597566398382857,0.550129290435966,NA
"ENSG00000007202",10624.1771236178,0.200442179447756,0.0421446137563653,4.75605686189216,0.00000197410886707817,0.0000126813615964624
"ENSG00000007216",2.18736951492968,0.80782036992709,0.983147808396941,0.82166726409559,0.411266295257663,NA
"ENSG00000007237",102.891374207524,0.252558386617861,0.3391503943696,0.744679619457048,0.456465422671332,0.62415263725236
"ENSG00000007255",412.470327330558,0.198181995328948,0.10726158294711,1.84765122687654,0.0646528139166054,0.141489701590554
"ENSG00000007264",158.877999665236,-1.34826954594866,0.866617857646017,-1.55578324869851,0.11975964276381,0.232771865767943
"ENSG00000007306",1.07131651273962,1.92558906718689,2.27942358286875,0.844770178592015,0.39823916784837,NA
"ENSG00000007312",1.25228298216474,-0.0273145875326025,1.60854479019396,-0.0169809306518029,0.986451828715052,NA
"ENSG00000007314",25.9694455021566,-1.72270250305411,0.821214666074769,-2.09774931479033,0.0359272960392375,0.0871365070873696
"ENSG00000007341",389.784163422915,0.423021527440752,0.133412397590941,3.17078123981993,0.00152029586648699,0.00566034744600823
"ENSG00000007350",9.11880157325887,0,1.81257016783392,0,1,1
"ENSG00000007372",457.560709197833,-0.272237138061434,0.187356759534925,-1.45304145277282,0.146212245010911,0.272649544298306
"ENSG00000007376",1324.07588903505,-0.00152107585415586,0.0700299442655448,-0.021720363625996,0.982671019779458,1
"ENSG00000007384",491.627872834106,0.734198367875501,0.0917311556777257,8.00380593105053,1.2063145795007e-15,1.82832053455575e-14
"ENSG00000007392",1049.6894251974,-0.00451540358270312,0.10448636286608,-0.0432152432034647,0.965529954121059,0.99199931111877
"ENSG00000007402",193.148509542142,1.6058799695173,0.228878265716836,7.01630608956144,2.27810696552235e-12,2.74004258654001e-11
"ENSG00000007516",29.7504334040637,0.588766870395394,0.628793144613676,0.936344289753869,0.349095951547072,0.518238408445374
"ENSG00000007520",1496.08984220619,0.165407886700981,0.0754393597479725,2.19259398878218,0.0283366446144178,0.0714751496977787
